filepath,filename,label,second,player,group
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0092_p2_v5.jpg,sec_0092_p2_v5.jpg,0_healthy,92,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0092_p3_v6.jpg,sec_0092_p3_v6.jpg,0_healthy,92,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0095_p0_v5.jpg,sec_0095_p0_v5.jpg,0_healthy,95,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0095_p0_v6.jpg,sec_0095_p0_v6.jpg,0_healthy,95,p0,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0095_p1_v5.jpg,sec_0095_p1_v5.jpg,0_healthy,95,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0095_p1_v6.jpg,sec_0095_p1_v6.jpg,0_healthy,95,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0095_p2_v5.jpg,sec_0095_p2_v5.jpg,0_healthy,95,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0095_p3_v6.jpg,sec_0095_p3_v6.jpg,0_healthy,95,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0098_p0_v5.jpg,sec_0098_p0_v5.jpg,0_healthy,98,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0098_p0_v6.jpg,sec_0098_p0_v6.jpg,0_healthy,98,p0,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0098_p1_v5.jpg,sec_0098_p1_v5.jpg,0_healthy,98,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0098_p1_v6.jpg,sec_0098_p1_v6.jpg,0_healthy,98,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0098_p2_v5.jpg,sec_0098_p2_v5.jpg,0_healthy,98,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0098_p3_v6.jpg,sec_0098_p3_v6.jpg,0_healthy,98,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0101_p0_v5.jpg,sec_0101_p0_v5.jpg,0_healthy,101,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0101_p0_v6.jpg,sec_0101_p0_v6.jpg,0_healthy,101,p0,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0101_p1_v5.jpg,sec_0101_p1_v5.jpg,0_healthy,101,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0101_p1_v6.jpg,sec_0101_p1_v6.jpg,0_healthy,101,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0101_p2_v5.jpg,sec_0101_p2_v5.jpg,0_healthy,101,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0101_p3_v6.jpg,sec_0101_p3_v6.jpg,0_healthy,101,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0104_p0_v5.jpg,sec_0104_p0_v5.jpg,0_healthy,104,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0104_p1_v5.jpg,sec_0104_p1_v5.jpg,0_healthy,104,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0104_p1_v6.jpg,sec_0104_p1_v6.jpg,0_healthy,104,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0104_p2_v5.jpg,sec_0104_p2_v5.jpg,0_healthy,104,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0104_p3_v6.jpg,sec_0104_p3_v6.jpg,0_healthy,104,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0107_p0_v5.jpg,sec_0107_p0_v5.jpg,0_healthy,107,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0107_p1_v5.jpg,sec_0107_p1_v5.jpg,0_healthy,107,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0107_p1_v6.jpg,sec_0107_p1_v6.jpg,0_healthy,107,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0107_p2_v5.jpg,sec_0107_p2_v5.jpg,0_healthy,107,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0107_p3_v6.jpg,sec_0107_p3_v6.jpg,0_healthy,107,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0110_p0_v5.jpg,sec_0110_p0_v5.jpg,0_healthy,110,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0110_p1_v5.jpg,sec_0110_p1_v5.jpg,0_healthy,110,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0110_p1_v6.jpg,sec_0110_p1_v6.jpg,0_healthy,110,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0110_p2_v5.jpg,sec_0110_p2_v5.jpg,0_healthy,110,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0110_p3_v6.jpg,sec_0110_p3_v6.jpg,0_healthy,110,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0113_p0_v5.jpg,sec_0113_p0_v5.jpg,0_healthy,113,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0113_p1_v5.jpg,sec_0113_p1_v5.jpg,0_healthy,113,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0113_p1_v6.jpg,sec_0113_p1_v6.jpg,0_healthy,113,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0113_p2_v5.jpg,sec_0113_p2_v5.jpg,0_healthy,113,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0113_p3_v6.jpg,sec_0113_p3_v6.jpg,0_healthy,113,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0116_p0_v5.jpg,sec_0116_p0_v5.jpg,0_healthy,116,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0116_p1_v5.jpg,sec_0116_p1_v5.jpg,0_healthy,116,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0116_p1_v6.jpg,sec_0116_p1_v6.jpg,0_healthy,116,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0116_p2_v5.jpg,sec_0116_p2_v5.jpg,0_healthy,116,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0116_p3_v6.jpg,sec_0116_p3_v6.jpg,0_healthy,116,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0119_p0_v5.jpg,sec_0119_p0_v5.jpg,0_healthy,119,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0119_p1_v5.jpg,sec_0119_p1_v5.jpg,0_healthy,119,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0119_p1_v6.jpg,sec_0119_p1_v6.jpg,0_healthy,119,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0119_p2_v5.jpg,sec_0119_p2_v5.jpg,0_healthy,119,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0119_p3_v6.jpg,sec_0119_p3_v6.jpg,0_healthy,119,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0122_p0_v5.jpg,sec_0122_p0_v5.jpg,0_healthy,122,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0122_p1_v5.jpg,sec_0122_p1_v5.jpg,0_healthy,122,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0122_p1_v6.jpg,sec_0122_p1_v6.jpg,0_healthy,122,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0122_p2_v5.jpg,sec_0122_p2_v5.jpg,0_healthy,122,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0122_p3_v6.jpg,sec_0122_p3_v6.jpg,0_healthy,122,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0125_p0_v5.jpg,sec_0125_p0_v5.jpg,0_healthy,125,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0125_p1_v5.jpg,sec_0125_p1_v5.jpg,0_healthy,125,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0125_p1_v6.jpg,sec_0125_p1_v6.jpg,0_healthy,125,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0125_p2_v5.jpg,sec_0125_p2_v5.jpg,0_healthy,125,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0125_p3_v6.jpg,sec_0125_p3_v6.jpg,0_healthy,125,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0128_p0_v5.jpg,sec_0128_p0_v5.jpg,0_healthy,128,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0128_p1_v5.jpg,sec_0128_p1_v5.jpg,0_healthy,128,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0128_p1_v6.jpg,sec_0128_p1_v6.jpg,0_healthy,128,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0128_p2_v5.jpg,sec_0128_p2_v5.jpg,0_healthy,128,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0128_p3_v6.jpg,sec_0128_p3_v6.jpg,0_healthy,128,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0131_p0_v5.jpg,sec_0131_p0_v5.jpg,0_healthy,131,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0131_p1_v5.jpg,sec_0131_p1_v5.jpg,0_healthy,131,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0131_p1_v6.jpg,sec_0131_p1_v6.jpg,0_healthy,131,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0131_p2_v5.jpg,sec_0131_p2_v5.jpg,0_healthy,131,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0131_p3_v6.jpg,sec_0131_p3_v6.jpg,0_healthy,131,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0134_p0_v5.jpg,sec_0134_p0_v5.jpg,0_healthy,134,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0134_p1_v5.jpg,sec_0134_p1_v5.jpg,0_healthy,134,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0134_p1_v6.jpg,sec_0134_p1_v6.jpg,0_healthy,134,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0134_p2_v5.jpg,sec_0134_p2_v5.jpg,0_healthy,134,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0134_p3_v6.jpg,sec_0134_p3_v6.jpg,0_healthy,134,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0137_p0_v5.jpg,sec_0137_p0_v5.jpg,0_healthy,137,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0137_p1_v5.jpg,sec_0137_p1_v5.jpg,0_healthy,137,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0137_p1_v6.jpg,sec_0137_p1_v6.jpg,0_healthy,137,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0137_p2_v5.jpg,sec_0137_p2_v5.jpg,0_healthy,137,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0137_p3_v6.jpg,sec_0137_p3_v6.jpg,0_healthy,137,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0140_p0_v5.jpg,sec_0140_p0_v5.jpg,0_healthy,140,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0140_p1_v5.jpg,sec_0140_p1_v5.jpg,0_healthy,140,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0140_p1_v6.jpg,sec_0140_p1_v6.jpg,0_healthy,140,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0140_p2_v5.jpg,sec_0140_p2_v5.jpg,0_healthy,140,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0140_p3_v6.jpg,sec_0140_p3_v6.jpg,0_healthy,140,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0143_p0_v5.jpg,sec_0143_p0_v5.jpg,0_healthy,143,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0143_p1_v5.jpg,sec_0143_p1_v5.jpg,0_healthy,143,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0143_p1_v6.jpg,sec_0143_p1_v6.jpg,0_healthy,143,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0143_p2_v5.jpg,sec_0143_p2_v5.jpg,0_healthy,143,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0143_p3_v6.jpg,sec_0143_p3_v6.jpg,0_healthy,143,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0146_p0_v5.jpg,sec_0146_p0_v5.jpg,0_healthy,146,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0146_p1_v5.jpg,sec_0146_p1_v5.jpg,0_healthy,146,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0146_p1_v6.jpg,sec_0146_p1_v6.jpg,0_healthy,146,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0146_p2_v5.jpg,sec_0146_p2_v5.jpg,0_healthy,146,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0146_p3_v6.jpg,sec_0146_p3_v6.jpg,0_healthy,146,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0149_p0_v5.jpg,sec_0149_p0_v5.jpg,0_healthy,149,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0149_p1_v5.jpg,sec_0149_p1_v5.jpg,0_healthy,149,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0149_p1_v6.jpg,sec_0149_p1_v6.jpg,0_healthy,149,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0149_p2_v5.jpg,sec_0149_p2_v5.jpg,0_healthy,149,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0149_p3_v6.jpg,sec_0149_p3_v6.jpg,0_healthy,149,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0152_p0_v5.jpg,sec_0152_p0_v5.jpg,0_healthy,152,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0152_p1_v5.jpg,sec_0152_p1_v5.jpg,0_healthy,152,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0152_p1_v6.jpg,sec_0152_p1_v6.jpg,0_healthy,152,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0152_p2_v5.jpg,sec_0152_p2_v5.jpg,0_healthy,152,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0152_p3_v6.jpg,sec_0152_p3_v6.jpg,0_healthy,152,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0155_p0_v5.jpg,sec_0155_p0_v5.jpg,0_healthy,155,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0155_p1_v5.jpg,sec_0155_p1_v5.jpg,0_healthy,155,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0155_p1_v6.jpg,sec_0155_p1_v6.jpg,0_healthy,155,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0155_p2_v5.jpg,sec_0155_p2_v5.jpg,0_healthy,155,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0155_p3_v6.jpg,sec_0155_p3_v6.jpg,0_healthy,155,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0158_p0_v5.jpg,sec_0158_p0_v5.jpg,0_healthy,158,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0158_p1_v5.jpg,sec_0158_p1_v5.jpg,0_healthy,158,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0158_p1_v6.jpg,sec_0158_p1_v6.jpg,0_healthy,158,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0158_p2_v5.jpg,sec_0158_p2_v5.jpg,0_healthy,158,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0158_p3_v6.jpg,sec_0158_p3_v6.jpg,0_healthy,158,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0161_p0_v5.jpg,sec_0161_p0_v5.jpg,0_healthy,161,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0161_p1_v5.jpg,sec_0161_p1_v5.jpg,0_healthy,161,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0161_p1_v6.jpg,sec_0161_p1_v6.jpg,0_healthy,161,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0161_p2_v5.jpg,sec_0161_p2_v5.jpg,0_healthy,161,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0161_p3_v6.jpg,sec_0161_p3_v6.jpg,0_healthy,161,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0164_p0_v5.jpg,sec_0164_p0_v5.jpg,0_healthy,164,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0164_p1_v5.jpg,sec_0164_p1_v5.jpg,0_healthy,164,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0164_p1_v6.jpg,sec_0164_p1_v6.jpg,0_healthy,164,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0164_p2_v5.jpg,sec_0164_p2_v5.jpg,0_healthy,164,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0164_p3_v6.jpg,sec_0164_p3_v6.jpg,0_healthy,164,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0167_p0_v5.jpg,sec_0167_p0_v5.jpg,0_healthy,167,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0167_p1_v5.jpg,sec_0167_p1_v5.jpg,0_healthy,167,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0167_p1_v6.jpg,sec_0167_p1_v6.jpg,0_healthy,167,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0167_p2_v5.jpg,sec_0167_p2_v5.jpg,0_healthy,167,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0167_p3_v6.jpg,sec_0167_p3_v6.jpg,0_healthy,167,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0170_p0_v5.jpg,sec_0170_p0_v5.jpg,0_healthy,170,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0170_p1_v5.jpg,sec_0170_p1_v5.jpg,0_healthy,170,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0170_p1_v6.jpg,sec_0170_p1_v6.jpg,0_healthy,170,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0170_p2_v5.jpg,sec_0170_p2_v5.jpg,0_healthy,170,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0170_p3_v6.jpg,sec_0170_p3_v6.jpg,0_healthy,170,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0173_p0_v5.jpg,sec_0173_p0_v5.jpg,0_healthy,173,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0173_p1_v5.jpg,sec_0173_p1_v5.jpg,0_healthy,173,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0173_p1_v6.jpg,sec_0173_p1_v6.jpg,0_healthy,173,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0173_p2_v5.jpg,sec_0173_p2_v5.jpg,0_healthy,173,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0173_p3_v6.jpg,sec_0173_p3_v6.jpg,0_healthy,173,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0176_p0_v5.jpg,sec_0176_p0_v5.jpg,0_healthy,176,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0176_p1_v5.jpg,sec_0176_p1_v5.jpg,0_healthy,176,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0176_p1_v6.jpg,sec_0176_p1_v6.jpg,0_healthy,176,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0176_p2_v5.jpg,sec_0176_p2_v5.jpg,0_healthy,176,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0176_p3_v6.jpg,sec_0176_p3_v6.jpg,0_healthy,176,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0179_p0_v5.jpg,sec_0179_p0_v5.jpg,0_healthy,179,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0179_p1_v5.jpg,sec_0179_p1_v5.jpg,0_healthy,179,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0179_p1_v6.jpg,sec_0179_p1_v6.jpg,0_healthy,179,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0179_p2_v5.jpg,sec_0179_p2_v5.jpg,0_healthy,179,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0179_p3_v6.jpg,sec_0179_p3_v6.jpg,0_healthy,179,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0182_p0_v5.jpg,sec_0182_p0_v5.jpg,0_healthy,182,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0182_p1_v5.jpg,sec_0182_p1_v5.jpg,0_healthy,182,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0182_p1_v6.jpg,sec_0182_p1_v6.jpg,0_healthy,182,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0182_p2_v5.jpg,sec_0182_p2_v5.jpg,0_healthy,182,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0182_p3_v6.jpg,sec_0182_p3_v6.jpg,0_healthy,182,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0185_p0_v5.jpg,sec_0185_p0_v5.jpg,0_healthy,185,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0185_p1_v5.jpg,sec_0185_p1_v5.jpg,0_healthy,185,p1,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0185_p1_v6.jpg,sec_0185_p1_v6.jpg,0_healthy,185,p1,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0185_p2_v5.jpg,sec_0185_p2_v5.jpg,0_healthy,185,p2,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0185_p3_v6.jpg,sec_0185_p3_v6.jpg,0_healthy,185,p3,v06
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0188_p0_v5.jpg,sec_0188_p0_v5.jpg,0_healthy,188,p0,v05
D:\桌面\Morden AI games\MGAIA_Final_Project\cnn\datasets\0_healthy\sec_0188_p1_v5.jpg,sec_0188_p1_v5.jpg,0_healthy,188,p1,v05
